PAR TH233
AZP 233 ; 90
NDA 1
COM ***************** Evaluation Date: 27/03/2009 ****************
COM ===================== Daughter Separator =====================
DAU PA233
DDE 1 ;  ; 20 ; 15
Q   1243.1 ; 1.4
COM ---------------------- Branch Separator ----------------------
BEM 0.000434 ; 0.000009 ; 20 ; 224.4 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.00205 ; 0.00002 ; 19 ; 258.3 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.00385 ; 0.00004 ; 18 ; 431.5 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.0119 ; 0.0003 ; 17 ; 478.5 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.000174 ; 0.000022 ; 16 ; 573.2 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.0015 ; 0.0003 ; 15 ; 657.6 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.0123 ; 0.0003 ; 14 ; 689.2 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.00217 ; 0.00013 ; 13 ; 788.7 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.00821 ; 0.00014 ; 12 ; 795.3 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.006 ; 0.0003 ; 11 ; 985.8 ; 1.4 ; -1
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
BEM 0.00074 ; 0.00008 ; 8 ; 1041.4 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.00692 ; 0.00012 ; 7 ; 1073.9 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
BEM 0.104 ; 0.004 ; 5 ; 1148.4 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
BEM 0.5 ; 0.06 ; 1 ; 1236.4 ; 1.4 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.34 ; 0.06 ; 0 ; 1243.1 ; 1.4 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
LED 1018.7 ; 0.5 ; 5 ;  ;  ; 20
GA  0.000117 ; 0.000004 ; 433.2 ; 0.4 ; 15
GA  0.000123 ; 0.000005 ; 806.4 ; 0.5 ; 9
GA  0.000095 ; 0.000005 ; 817 ; 0.6 ; 8
GA  0.000039 ; 0.000003 ; 849.5 ; 0.5 ; 7
GA  0.00006 ; 0.000003 ; 948.3 ; 0.5 ; 3
COM -------------- Level Separator - T1/2 in seconds -------------
LED 984.8 ; 0.5 ; 63 ;  ;  ; 19
GA  0.000111 ; 0.000007 ; 398.8 ; 0.5 ; 15
EK  0.0000374 ; 0.0000025 ; 286.2 ; 0.5 ; 15
EL1 0.00000629 ; 0.00000041 ; 377.7 ; 0.5 ; 15
EL2 0.00000077 ; 0.00000005 ; 378.5 ; 0.5 ; 15
EL3 0.0000000323 ; 0.0000000021 ; 382.1 ; 0.5 ; 15
EM  0.00000171 ; 0.00000011 ; 394.5 ; 0.5 ; 15
EN  0.000000567 ; 0.000000037 ; 398 ; 0.5 ; 15
GA  0.000178 ; 0.000004 ; 430.9 ; 0.4 ; 14
EK  0.0000486 ; 0.0000014 ; 318.3 ; 0.4 ; 14
EL1 0.00000817 ; 0.00000022 ; 409.79 ; 0.4 ; 14
EL2 0.000001004 ; 0.000000027 ; 410.59 ; 0.4 ; 14
EL3 0.0000000417 ; 0.0000000012 ; 414.17 ; 0.4 ; 14
EM  0.00000222 ; 0.00000007 ; 426.58 ; 0.4 ; 14
EN  0.000000737 ; 0.00000002 ; 430.07 ; 0.4 ; 14
GA  0.000056 ; 0.000003 ; 783.2 ; 0.5 ; 8
EK  0.00000311 ; 0.00000017 ; 670.6 ; 0.5 ; 8
EL1 0.000000516 ; 0.000000029 ; 762.1 ; 0.5 ; 8
EL2 0.0000000611 ; 0.0000000034 ; 762.9 ; 0.5 ; 8
EL3 0.0000000025 ; 0.00000000014 ; 766.5 ; 0.5 ; 8
EM  0.000000139 ; 0.000000008 ; 778.9 ; 0.5 ; 8
EN  0.0000000462 ; 0.0000000026 ; 782.4 ; 0.5 ; 8
GA  0.000195 ; 0.000006 ; 815.9 ; 0.4 ; 7
EK  0.00000971 ; 0.00000036 ; 703.3 ; 0.4 ; 7
EL1 0.00000161 ; 0.00000005 ; 794.8 ; 0.4 ; 7
EL2 0.00000019 ; 0.000000006 ; 795.59 ; 0.4 ; 7
