PAR PA231
AZP 231 ; 91
NDA 1
COM ***************** Evaluation Date: 08/03/2010 ****************
COM ===================== Daughter Separator =====================
DAU AC227
DDE 1 ;  ; 25 ; 23
Q   5149.9 ; 0.8
COM ---------------------- Branch Separator ----------------------
EN  0.00256 ; 0.0001 ; 62.841 ; 0.022 ; 3
COM -------------- Level Separator - T1/2 in seconds -------------
LED 84.55 ; 0.01 ; 18 ;  ;  ; 5
GA  0.00144 ; 0.00006 ; 38.2 ; 0.014 ; 3
EL1 0.0544 ; 0.0025 ; 18.354 ; 0.014 ; 3
EL2 0.024 ; 0.012 ; 19.119 ; 0.014 ; 3
EL3 0.017 ; 0.01 ; 22.33 ; 0.014 ; 3
EM  0.024 ; 0.006 ; 34.168 ; 0.014 ; 3
EN  0.0078 ; 0.0018 ; 37.451 ; 0.014 ; 3
GA  0.0007 ; 0.00004 ; 54.57 ; 0.014 ; 2
EL1 0.000108 ; 0.000006 ; 34.724 ; 0.014 ; 2
EL2 0.000093 ; 0.000005 ; 35.489 ; 0.014 ; 2
EL3 0.0001 ; 0.000006 ; 38.7 ; 0.014 ; 2
EM  0.0000737 ; 0.0000043 ; 50.538 ; 0.014 ; 2
EN  0.0000233 ; 0.0000014 ; 53.821 ; 0.014 ; 2
GA  0.00031 ; 0.00003 ; 57.18 ; 0.014 ; 1
EL1 0.00056 ; 0.00005 ; 37.334 ; 0.014 ; 1
EL2 0.0178 ; 0.0017 ; 38.099 ; 0.014 ; 1
EL3 0.0153 ; 0.0015 ; 41.31 ; 0.014 ; 1
EM  0.0092 ; 0.0009 ; 53.148 ; 0.014 ; 1
EN  0.00297 ; 0.00029 ; 56.431 ; 0.014 ; 1
COM -------------- Level Separator - T1/2 in seconds -------------
LED 74.14 ; 0.01 ; 12 ;  ;  ; 4
GA  0.00055 ; 0.00004 ; 44.16 ; 0.014 ; 2
EL1 0.0139 ; 0.001 ; 24.314 ; 0.014 ; 2
EL2 0.00158 ; 0.00012 ; 25.079 ; 0.014 ; 2
EL3 0.0001 ; 0.000007 ; 28.29 ; 0.014 ; 2
EM  0.00373 ; 0.00028 ; 40.128 ; 0.014 ; 2
EN  0.00122 ; 0.00009 ; 43.411 ; 0.014 ; 2
GA  0.000223 ; 0.000009 ; 74.14 ; 0.01 ; 0
EL1 0.000132 ; 0.000006 ; 54.294 ; 0.01 ; 0
EL2 0.00381 ; 0.00016 ; 55.059 ; 0.01 ; 0
EL3 0.00302 ; 0.00013 ; 58.27 ; 0.01 ; 0
EM  0.0019 ; 0.00008 ; 70.108 ; 0.01 ; 0
EN  0.000616 ; 0.000027 ; 73.391 ; 0.01 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
LED 46.35 ; 0.01 ; 14 ;  ;  ; 3
GA  0.00221 ; 0.00009 ; 16.37 ; 0.014 ; 2
EL3 0.01118 ; 0.00048 ; 0.5 ; 0.014 ; 2
EM  0.00592 ; 0.00026 ; 12.338 ; 0.014 ; 2
EN  0.00181 ; 0.00008 ; 15.621 ; 0.014 ; 2
GA  0.0037 ; 0.0003 ; 18.98 ; 0.014 ; 1
EL3 0.0087 ; 0.0007 ; 3.11 ; 0.014 ; 1
EM  0.306 ; 0.025 ; 14.948 ; 0.014 ; 1
EN  0.1 ; 0.008 ; 18.231 ; 0.014 ; 1
GA  0.0019 ; 0.0001 ; 46.35 ; 0.01 ; 0
EL1 0.000407 ; 0.000022 ; 26.504 ; 0.01 ; 0
EL2 0.000403 ; 0.000022 ; 27.269 ; 0.01 ; 0
EL3 0.00045 ; 0.000025 ; 30.48 ; 0.01 ; 0
EM  0.00031 ; 0.000017 ; 42.318 ; 0.01 ; 0
EN  0.000098 ; 0.000005 ; 45.601 ; 0.01 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
LED 29.98 ; 0.01 ; 6 ;  ;  ; 2
GA  0.00097 ; 0.00004 ; 29.98 ; 0.01 ; 0
EL1 0.0748 ; 0.0033 ; 10.134 ; 0.01 ; 0
EL2 0.064 ; 0.011 ; 10.899 ; 0.01 ; 0
EL3 0.056 ; 0.011 ; 14.11 ; 0.01 ; 0
EM  0.05 ; 0.006 ; 25.948 ; 0.01 ; 0
EN  0.0164 ; 0.002 ; 29.231 ; 0.01 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
LED 27.37 ; 0.01 ; 6 ; 3.83E-8 ; 3.E-9 ; 1
GA  0.108 ; 0.004 ; 27.37 ; 0.01 ; 0
EL1 0.1058 ; 0.002 ; 7.524 ; 0.01 ; 0
EL2 0.1004 ; 0.002 ; 8.289 ; 0.01 ; 0
EL3 0.1523 ; 0.002 ; 11.5 ; 0.01 ; 0
EM  0.094 ; 0.014 ; 23.338 ; 0.01 ; 0
EN  0.03 ; 0.005 ; 26.621 ; 0.01 ; 0
