PAR GD153
AZP 153 ; 64
NDA 1
COM ***************** Evaluation Date: 15/11/2011 ****************
COM ===================== Daughter Separator =====================
DAU EU153
DDE 1 ;  ; 4 ; 12
Q   484 ; 0.7
COM ---------------------- Branch Separator ----------------------
CK  0.1259 ; 0.0048 ; 4 ; 311.1468 ; 0.7 ; 0
CL  0.0238 ; 0.0009 ; 4 ; 311.1468 ; 0.7 ; 0
CM  0.00564 ; 0.00026 ; 4 ; 311.1468 ; 0.7 ; 0
COM ---------------------- Branch Separator ----------------------
CK  0.341 ; 0.015 ; 3 ; 380.81984 ; 0.7 ; 0
CL  0.061 ; 0.0027 ; 3 ; 380.81984 ; 0.7 ; 0
CM  0.0143 ; 0.0007 ; 3 ; 380.81984 ; 0.7 ; 0
COM ---------------------- Branch Separator ----------------------
CK  0.308 ; 0.009 ; 2 ; 386.56897 ; 0.7 ; 0
CL  0.055 ; 0.0017 ; 2 ; 386.56897 ; 0.7 ; 0
CM  0.0129 ; 0.0031 ; 2 ; 386.56897 ; 0.7 ; 0
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
CK  0.033 ; 0.025 ; 0 ; 484 ; 0.7 ; 0
CL  0.0056 ; 0.0042 ; 0 ; 484 ; 0.7 ; 0
CM  0.0013 ; 0.001 ; 0 ; 484 ; 0.7 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
LED 172.8532 ; 0.00013 ; 28 ;  ;  ; 4
GA  0.0242 ; 0.0007 ; 69.673 ; 0.00013 ; 3
EK  0.1062 ; 0.0035 ; 21.15402 ; 0.00013 ; 3
EL1 0.01384 ; 0.00044 ; 61.62102 ; 0.00013 ; 3
EL2 0.00218 ; 0.0001 ; 62.05592 ; 0.00013 ; 3
EL3 0.00138 ; 0.00008 ; 62.69612 ; 0.00013 ; 3
EM  0.0038 ; 0.00013 ; 68.23582 ; 0.00013 ; 3
EN  0.001001 ; 0.000033 ; 69.4396 ; 0.00013 ; 3
GA  0.00078 ; 0.00003 ; 75.42213 ; 0.00023 ; 2
EK  0.000484 ; 0.000043 ; 26.90315 ; 0.00021 ; 2
EL1 0.000058 ; 0.000008 ; 67.37015 ; 0.00021 ; 2
EL2 0.0000119 ; 0.000001 ; 67.80505 ; 0.00021 ; 2
EL3 0.0000173 ; 0.000002 ; 68.44525 ; 0.00021 ; 2
EM  0.0000195 ; 0.0000025 ; 73.98495 ; 0.00021 ; 2
EN  0.000005 ; 0.0000007 ; 75.18873 ; 0.00021 ; 2
GA  0.00069 ; 0.00005 ; 89.48595 ; 0.00022 ; 1
EK  0.00146 ; 0.00011 ; 40.96698 ; 0.00021 ; 1
EL1 0.000188 ; 0.000015 ; 81.43398 ; 0.00021 ; 1
EL2 0.000041 ; 0.000028 ; 81.86888 ; 0.00021 ; 1
EL3 0.000035 ; 0.000028 ; 82.50908 ; 0.00021 ; 1
EM  0.000059 ; 0.000012 ; 88.04878 ; 0.00021 ; 1
EN  0.0000151 ; 0.0000033 ; 89.25256 ; 0.00021 ; 1
GA  0.00036 ; 0.00002 ; 172.85307 ; 0.00021 ; 0
EK  0.000107 ; 0.000006 ; 124.33417 ; 0.00013 ; 0
EL1 0.0000129 ; 0.0000008 ; 164.80117 ; 0.00013 ; 0
EL2 0.0000057 ; 0.0000007 ; 165.23607 ; 0.00013 ; 0
EL3 0.0000044 ; 0.0000006 ; 165.87627 ; 0.00013 ; 0
EM  0.00000511 ; 0.00000036 ; 171.41597 ; 0.00013 ; 0
EN  0.00000133 ; 0.00000009 ; 172.61975 ; 0.00013 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
LED 103.18016 ; 0.00013 ; 13 ; 3.88E-9 ;  ; 3
GA  0.0000014 ;  ; 19.81296 ; 0.00019 ; 1
EL1 0.00001382 ; 0.0000002 ; 11.76096 ; 0.00019 ; 1
EL2 0.00145 ; 0.000021 ; 12.19586 ; 0.00019 ; 1
EL3 0.002026 ; 0.000029 ; 12.83606 ; 0.00019 ; 1
EM  0.000809 ; 0.000011 ; 18.37576 ; 0.00019 ; 1
EN  0.0002014 ; 0.0000029 ; 19.57954 ; 0.00019 ; 1
GA  0.211 ; 0.006 ; 103.18012 ; 0.00017 ; 0
EK  0.3 ; 0.01 ; 54.66116 ; 0.00013 ; 0
