PAR TA182
AZP 182 ; 73
NDA 1
COM ***************** Evaluation Date: 25/11/2009 ****************
COM ===================== Daughter Separator =====================
DAU W182
DDE 1 ;  ; 13 ; 9
Q   1814.3 ; 1.7
COM ---------------------- Branch Separator ----------------------
BEM 0.29 ; 0.007 ; 13 ; 261.1 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.001414 ; 0.000039 ; 12 ; 304 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.015 ; 0.007 ; 11 ; 326.8 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.00563 ; 0.0001 ; 10 ; 371.5 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.199 ; 0.007 ; 9 ; 440.5 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.0239 ; 0.0015 ; 8 ; 483.2 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.451 ; 0.023 ; 7 ; 525.2 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.0022 ; 0.0021 ; 6 ; 556.9 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
BEM 0.016 ; 0.022 ; 5 ; 592.9 ; 1.7 ; 0
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
COM ---------------------- Branch Separator ----------------------
COM -------------- Level Separator - T1/2 in seconds -------------
LED 1553.224 ; 0.001 ; 48 ; 1.27E-9 ; 4.E-11 ; 13
GA  0.0297 ; 0.0008 ; 65.72215 ; 0.00015 ; 11
EL1 0.0564 ; 0.0019 ; 53.62235 ; 0.00015 ; 11
EL2 0.0074 ; 0.0024 ; 54.17815 ; 0.00015 ; 11
EL3 0.003 ; 0.0024 ; 55.51535 ; 0.00015 ; 11
EM  0.0154 ; 0.0013 ; 63.45089 ; 0.00015 ; 11
EN  0.00428 ; 0.00032 ; 65.42361 ; 0.00015 ; 11
GA  0.001073 ; 0.000033 ; 110.388 ; 0.009 ; 10
EK  0.000255 ; 0.000009 ; 40.863 ; 0.009 ; 10
EL1 0.0000274 ; 0.0000009 ; 98.288 ; 0.009 ; 10
EL2 0.00000785 ; 0.00000027 ; 98.844 ; 0.009 ; 10
EL3 0.00000856 ; 0.00000029 ; 100.181 ; 0.009 ; 10
EM  0.00000999 ; 0.00000034 ; 108.117 ; 0.009 ; 10
EN  0.00000272 ; 0.00000009 ; 110.089 ; 0.009 ; 10
GA  0.03099 ; 0.00031 ; 179.39381 ; 0.00025 ; 9
EK  0.0136 ; 0.0025 ; 109.86881 ; 0.00025 ; 9
EL1 0.00183 ; 0.00037 ; 167.29401 ; 0.00025 ; 9
EL2 0.00164 ; 0.00031 ; 167.84981 ; 0.00025 ; 9
EL3 0.00112 ; 0.00025 ; 169.18701 ; 0.00025 ; 9
EM  0.00111 ; 0.00007 ; 177.12255 ; 0.00025 ; 9
EN  0.000302 ; 0.000017 ; 179.09527 ; 0.00025 ; 9
GA  0.0754 ; 0.0007 ; 222.1085 ; 0.0003 ; 8
EK  0.00301 ; 0.00005 ; 152.5835 ; 0.0003 ; 8
EL1 0.000353 ; 0.000006 ; 210.0087 ; 0.0003 ; 8
EL2 0.000062 ; 0.0000011 ; 210.5645 ; 0.0003 ; 8
EL3 0.00006 ; 0.0000011 ; 211.9017 ; 0.0003 ; 8
EM  0.0001077 ; 0.0000018 ; 219.83724 ; 0.0003 ; 8
EN  0.0000297 ; 0.0000005 ; 221.80996 ; 0.0003 ; 8
GA  0.03602 ; 0.00036 ; 264.074 ; 0.0003 ; 7
EK  0.00288 ; 0.00005 ; 194.549 ; 0.0003 ; 7
EL1 0.000348 ; 0.000006 ; 251.9742 ; 0.0003 ; 7
EL2 0.000559 ; 0.00001 ; 252.53 ; 0.0003 ; 7
EL3 0.000342 ; 0.000006 ; 253.8672 ; 0.0003 ; 7
