PAR TH228
AZP 228 ; 90
NDA 1
COM ***************** Evaluation Date: 23/05/2011 ****************
COM ===================== Daughter Separator =====================
DAU RA224
DDE 1 ;  ; 8 ; 9
Q   5520.08 ; 0.22
COM ---------------------- Branch Separator ----------------------
ALP 0.000000045 ; 0.000000007 ; 8 ; 4448 ; 0.23 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.00000017 ; 0.00000003 ; 7 ; 4522.97 ; 0.23 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.00000024 ; 0.00000005 ; 6 ; 4952.5 ; 0.3 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.0000001 ; 0.00000002 ; 5 ; 4997.76 ; 0.24 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.00036 ; 0.00006 ; 4 ; 5137.97 ; 0.22 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.00218 ; 0.00004 ; 3 ; 5176.86 ; 0.22 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.00408 ; 0.00007 ; 2 ; 5211.05 ; 0.22 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.26 ; 0.005 ; 1 ; 5340.35 ; 0.22 ; 0
COM ---------------------- Branch Separator ----------------------
ALP 0.734 ; 0.005 ; 0 ; 5423.24 ; 0.22 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
GA  0.0000039 ; 0.0000014 ; 74.38 ; 0.04 ; 2
EL1 0.000002 ; 0.0000007 ; 55.148 ; 0.04 ; 2
EL2 0.00006 ; 0.000022 ; 55.896 ; 0.04 ; 2
EL3 0.000048 ; 0.000017 ; 58.936 ; 0.04 ; 2
EM  0.00003 ; 0.000011 ; 70.491 ; 0.04 ; 2
EN  0.0000096 ; 0.0000034 ; 73.673 ; 0.04 ; 2
GA  0.000188 ; 0.000005 ; 205.99 ; 0.04 ; 1
EK  0.00001261 ; 0.00000038 ; 102.075 ; 0.04 ; 1
EL1 0.000001574 ; 0.000000048 ; 186.758 ; 0.04 ; 1
EL2 0.000000483 ; 0.000000015 ; 187.506 ; 0.04 ; 1
EL3 0.000000372 ; 0.000000011 ; 190.546 ; 0.04 ; 1
EM  0.000000581 ; 0.000000018 ; 202.101 ; 0.04 ; 1
EN  0.000000185 ; 0.000000006 ; 205.283 ; 0.04 ; 1
COM -------------- Level Separator - T1/2 in seconds -------------
LED 250.783 ; 0.005 ; 7 ;  ;  ; 3
GA  0.001004 ; 0.000014 ; 166.41 ; 0.004 ; 1
EK  0.000226 ; 0.000005 ; 62.495 ; 0.004 ; 1
EL1 0.0000466 ; 0.000001 ; 147.178 ; 0.004 ; 1
EL2 0.000409 ; 0.000008 ; 147.926 ; 0.004 ; 1
EL3 0.000238 ; 0.000005 ; 150.966 ; 0.004 ; 1
EM  0.0001877 ; 0.000004 ; 162.5214 ; 0.004 ; 1
EN  0.0000603 ; 0.0000012 ; 165.7033 ; 0.004 ; 1
COM -------------- Level Separator - T1/2 in seconds -------------
LED 215.985 ; 0.004 ; 14 ;  ;  ; 2
GA  0.00127 ; 0.00002 ; 131.612 ; 0.005 ; 1
EK  0.000246 ; 0.000005 ; 27.697 ; 0.005 ; 1
EL1 0.000029 ; 0.0000007 ; 112.38 ; 0.005 ; 1
EL2 0.00001215 ; 0.00000026 ; 113.128 ; 0.005 ; 1
EL3 0.00001049 ; 0.00000022 ; 116.168 ; 0.005 ; 1
EM  0.00001241 ; 0.00000026 ; 127.723 ; 0.005 ; 1
EN  0.00000394 ; 0.00000009 ; 130.905 ; 0.005 ; 1
GA  0.00246 ; 0.00004 ; 215.985 ; 0.004 ; 0
EK  0.0001476 ; 0.0000033 ; 112.07 ; 0.004 ; 0
EL1 0.00001852 ; 0.0000004 ; 196.753 ; 0.004 ; 0
EL2 0.00000551 ; 0.00000013 ; 197.501 ; 0.004 ; 0
EL3 0.00000419 ; 0.00000009 ; 200.541 ; 0.004 ; 0
EM  0.00000674 ; 0.00000015 ; 212.0964 ; 0.004 ; 0
EN  0.000002156 ; 0.000000046 ; 215.2783 ; 0.004 ; 0
COM -------------- Level Separator - T1/2 in seconds -------------
LED 84.373 ; 0.003 ; 6 ;  ;  ; 1
GA  0.0119 ; 0.0003 ; 84.373 ; 0.003 ; 0
EL1 0.00381 ; 0.00011 ; 65.141 ; 0.003 ; 0
EL2 0.1025 ; 0.003 ; 65.889 ; 0.003 ; 0
EL3 0.079 ; 0.0023 ; 68.929 ; 0.003 ; 0
EM  0.0505 ; 0.0015 ; 80.4844 ; 0.003 ; 0
EN  0.01615 ; 0.00047 ; 83.6663 ; 0.003 ; 0
