0.06	0.006741026483893554
0.12	0.00579402276334064
0.18	0.005274020720375998
0.24	0.005141020197848501
0.3	0.005176020335355743
0.36	0.00518402036678596
0.42	0.005247020614298993
0.48	0.005249020622156539
0.54	0.005267020692874546
0.6000000000000001	0.0053170208893134644
0.6599999999999999	0.00543802136469562
0.72	0.0053980212075444844
0.78	0.005486021553276962
0.8400000000000001	0.005640022158308809
0.8999999999999999	0.005680022315459935
0.96	0.005809022822272307
1.02	0.005669022272243365
1.08	0.0057920227554831
1.14	0.005723022484397386
1.2	0.005677022303673591
1.26	0.005796022771198191
1.32	0.005967023443019256
1.38	0.005879023097286799
1.44	0.005755022610118287
1.5	0.00594802336837247
1.56	0.006032023698389836
1.62	0.005988023525523619
1.68	0.005990023533381152
1.74	0.006028023682674724
1.8	0.0060290236866035
1.86	0.006090023926258969
1.92	0.006057023796609312
1.98	0.006084023902686322
2.04	0.006122024051979824
2.1	0.006222024444857731
2.16	0.005987023521594774
2.22	0.006069023843754672
2.28	0.006194024334851943
2.34	0.006083023898757476
2.4	0.006030023690532324
2.46	0.006130024083410048
2.52	0.006183024291635383
2.58	0.006224024452715195
2.64	0.006147024150199369
2.7	0.006189024315208007
2.76	0.006232024484145467
2.82	0.0062560245784361885
2.88	0.006069023843754582
2.94	0.006189024315208051
3.0	0.006052023776965353
3.06	0.0062210244409289525
3.12	0.0060340237062473465
3.18	0.006022023659102099
3.24	0.006067023835897071
3.3	0.006028023682674724
3.36	0.006042023737677662
3.42	0.006050023769107798
3.48	0.006159024197344707
3.54	0.006083023898757476
3.6	0.005888023132645825
3.66	0.0059970235608825554
3.72	0.006009023608027983
3.78	0.005965023435161743
3.84	0.006014023627671785
3.9	0.006036023714104993
3.96	0.005934023313369576
4.02	0.005921023262295461
4.08	0.0059280232897969505
4.14	0.005918023250509082
4.2	0.005862023030497506
4.26	0.005833022916563025
4.32	0.005804022802628459
4.38	0.00591902325443786
4.44	0.005899023175862298
4.5	0.005828022896919222
4.56	0.005684022331174995
4.62	0.005808022818343485
4.68	0.005688022346890192
4.74	0.005671022280100963
4.8	0.005748022582616796
4.86	0.005759022625833356
4.92	0.005632022126878615
4.98	0.005639022154380061
5.04	0.005488021561134479
5.1	0.005470021490416552
5.16	0.005560021844006587
5.22	0.00543302134505168
5.28	0.005432021341122902
5.34	0.005473021502202887
5.4	0.0054220213018352
5.46	0.005414021270404895
5.52	0.0052890207793077045
5.58	0.005261020669301917
5.64	0.005178020343213252
5.7	0.005307020850025633
5.76	0.005243020598583909
5.82	0.005119020111415417
5.88	0.0052300205475097165
5.94	0.005185020370714699
6.0	0.005216020492506976
6.06	0.005115020095700229
6.12	0.005058019871759875
6.18	0.004954019463167021
6.24	0.0049120192981583375
6.3	0.005007019671392188
6.36	0.004916019313873378
6.42	0.004930019368876344
6.48	0.004808018889565408
6.54	0.00486101909779058
6.6	0.004746018645981161
6.66	0.004751018665625053
6.72	0.00474701864990987
6.78	0.004775018759915659
6.84	0.0047470186499099405
6.9	0.004688018418112029
6.96	0.0046450182491744995
7.02	0.004594018048806881
7.08	0.004635018209886786
7.14	0.00448201760878366
7.2	0.004592018040949258
7.26	0.004552017883798199
7.32	0.004472017569495946
7.38	0.004457017510564207
7.44	0.0044150173455555245
7.5	0.004216016563728799
7.56	0.0042610167405236895
7.62	0.004307016921247484
7.68	0.00424101666194819
7.74	0.004166016367289828
7.8	0.004167016371218544
7.86	0.004205016520512113
7.92	0.004029015829047219
7.98	0.004102016115848026
8.04	0.00407201599798462
8.1	0.004055015931195512
8.16	0.003998015707254918
8.22	0.003939015475457243
8.28	0.003925015420454348
8.34	0.0038520151336533135
8.4	0.003907015349736341
8.46	0.003758014764348281
8.52	0.003778014842923845
8.58	0.0037930149018556296
8.64	0.003722014622912268
8.7	0.0036860144814762547
8.76	0.0036050141632453315
8.82	0.003670014418615696
8.88	0.003501013754652401
8.94	0.003434013491424263
9.0	0.003426013459993835
9.06	0.003475013652504168
9.12	0.003455013573928605
9.18	0.0033800132792700414
9.24	0.0032460127528139656
9.3	0.0032910129296088862
9.36	0.003288012917822552
9.42	0.003423013448207703
9.48	0.0033110130081844494
9.54	0.0031650124345828394
9.6	0.0031880125249448316
9.66	0.0032030125838763144
9.72	0.0031780124856570498
9.78	0.003070012061349006
9.84	0.003069012057420047
9.9	0.00301301183740865
9.96	0.0030000117863344454
10.02	0.002887011342382515
10.08	0.0029670116566848544
10.14	0.0028620112441630607
10.2	0.00288401133059618
10.26	0.002820011079154462
10.32	0.0028400111577298573
10.38	0.0028520112048753634
10.44	0.0027600108434277714
10.5	0.0026890105644843615
10.56	0.0025690100930311393
10.62	0.002597010203036928
10.68	0.0026050102344669993
10.74	0.002604010230538375
10.8	0.0025060098455180397
10.86	0.0024570096530079103
10.92	0.0024660096883669866
10.98	0.002367009299417877
11.04	0.0023820093583495497
11.1	0.002321009118694151
11.16	0.0023540092483436913
11.22	0.002310009075477591
11.28	0.002276008941899133
11.34	0.0023140090911925666
11.4	0.0021390084036565222
11.46	0.0022070086708133735
11.52	0.002091008215075108
11.58	0.0020880082032888356
11.64	0.002055008073639095
11.7	0.001953007672903724
11.76	0.0020490080500664867
11.82	0.001962007708262669
11.88	0.0018910074293195342
11.94	0.0019010074686073163
12.0	0.0018810073900316412
12.06	0.0017780069853676004
12.12	0.0018080071032309456
12.18	0.0017860070167977202
12.24	0.0017010066828516805
12.3	0.0017180067496408587
12.36	0.0017000066789228522
12.42	0.001669006557130779
12.48	0.001611006329261597
12.54	0.0016100063253328188
12.6	0.0015390060463896158
12.66	0.0015860062310420965
12.72	0.0015040059088823798
12.78	0.001467005763517587
12.84	0.001439005653511713
12.9	0.0014630057478024743
12.96	0.0013870054492152919
13.02	0.0014580057281585403
13.08	0.0013510053077793185
13.14	0.001380005421713845
13.2	0.0013650053627821724
13.26	0.001304005123126744
13.32	0.0012580049424028733
13.38	0.0012180047852518208
13.44	0.0012180047852518208
13.5	0.0012000047145337425
13.56	0.0011590045534539083
13.62	0.0011380044709495664
13.68	0.0011680045888128427
13.74	0.0010930042941545484
13.8	0.0009980039209205919
13.86	0.001038004078071718
13.92	0.0010250040269976321
13.98	0.0009950039091342578
14.04	0.0009060035594730024
14.1	0.0009810038541313926
14.16	0.0009280036459060943
14.22	0.0009250036341198146
14.28	0.0008070031705239896
14.34	0.000833003272672173
14.4	0.0008480033316038949
14.46	0.000816003205882969
14.52	0.0008040031587376313
14.58	0.0007990031390937641
14.64	0.0007750030448030649
14.7	0.0007070027776461509
14.76	0.0007740030408743097
14.82	0.0006810026754978988
14.88	0.0006380025065604775
14.94	0.0006530025654921503
15.0	0.0006380025065604398
15.06	0.0006360024987029212
15.12	0.0005650022197596705
15.18	0.0005670022276171934
15.24	0.0005330020940387688
15.3	0.0005220020508221934
15.36	0.0005000019643890742
15.42	0.00047100185045452183
15.48	0.0004690018425969516
15.54	0.0004130016225853753
15.6	0.0004520017758077364
15.66	0.0004280016815170348
15.72	0.0003960015557961585
15.78	0.00039400154793860215
15.84	0.00039700155972491314
15.9	0.0003350013161406896
15.96	0.00036300142614646783
16.02	0.00033300130828314313
16.08	0.00030800121006366055
16.14	0.00030800121006366055
16.200000000000003	0.000315001237565126
16.259999999999998	0.00029700116684711883
16.32	0.0002820011079154295
16.380000000000003	0.00021900086040242098
16.439999999999998	0.00021500084468730827
16.5	0.00021700085254485176
16.560000000000002	0.00020200079361319196
16.619999999999997	0.00021900086040242098
16.68	0.00018700073468150822
16.740000000000002	0.0001860007307527411
16.799999999999997	0.00016600065217717755
16.86	0.00015100059324549595
16.92	0.00012900050681237732
16.98	0.00014300056181528793
17.04	0.00012300048323970862
17.1	0.0001170004596670399
17.16	0.00011200044002316257
17.22	0.00011100043609437117
17.28	7.50002946583589e-05
17.34	7.600029858714602e-05
17.4	6.900027108569019e-05
17.46	7.00002750144683e-05
17.52	5.900023179791599e-05
17.58	5.600022001157465e-05
17.64	4.100016107990287e-05
17.700000000000003	4.0000157151127116e-05
17.759999999999998	3.700014536479259e-05
17.82	3.4000133578456035e-05
17.880000000000003	3.1000121792123514e-05
17.939999999999998	1.900007464678538e-05
18.0	2.4000094290674847e-05
18.060000000000002	2.0000078575563558e-05
18.119999999999997	2.0000078575563558e-05
18.18	7.0000275014468315e-06
18.240000000000002	9.000035359003603e-06
18.299999999999997	8.000031430225423e-06
18.36	2.0000078575562376e-06
18.42	4.000015715112475e-06
18.48	0.0
18.538005	1.071241487710923e-06
